"","target_country","Date","Mission.Number","VIII.Ftr.Missions","VIII.Air.Support.Cmd","Target","Mission.Target.Type","Country","Notes","A.C.Type","Dispatched","Escorts","Recalled","RTB","Aborted","Lost.en.route","Bombed","Bombed.Opportunity","Target.Notes","Quantity","TimeOverTarget","Lost.return","Total.Lost","Interned","Crashed","Cat.E","Damaged","KIA","WIA","MIA","Claims.Destroyed","Probable","Damaged2","Gnd.Dest","Gnd.Prob","Gnd.DMG","Notes3","X4th.FG","X44.BG.H.","X91.BG.H.","X93.BG.H.","X97.BG.H.","X301.BG.H.","X303.BG.H.","X305.BG.H.","X306.BG.H.","X322.BG.M.","X323.BG.M.","X15.BS..LT.","lon","lat"
"109"," ,France","6/19/1944",423,"","","","Escort","France","","P-51",NA,261,"",NA,NA,NA,NA,"","","","",NA,"6",NA,NA,"",NA,NA,NA,6,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"110"," ,France","6/4/1944",391,"","","","Escort","France","","P-51",NA,277,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"1",1,NA,NA,NA,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"111"," ,France","8/10/1944",537,"","","","Escort","France","","P-51",249,238,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"112"," ,France","8/10/1944",537,"","","","Transportation","France","","B-24",NA,NA,"",NA,NA,NA,NA,"13","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"113"," ,France","8/12/1944",545,"","","","Escort","France","","P-47",NA,386,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"114"," ,France","8/8/1944",NA,"","","","","France","","B-24",NA,NA,"",NA,NA,NA,NA,"13","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"115"," ,France","7/8/1944",460,"","","Various","","France","","B-17",NA,NA,"",NA,NA,NA,NA,"25","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"116"," ,France","8/9/1944",535,"","","","Escort","France","","P-38",NA,16,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"117"," ,France","12/31/1943",171,"","","","Escort","France","","P-38",74,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"1",1,NA,3,2,9,"1",1,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"118"," ,France","12/31/1943",171,"","","","Escort","France","","P-47",441,NA,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"6",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"119"," ,France","12/31/1943",171,"","","","Escort","France","","P-51B",33,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"120"," ,France","7/9/1944",463,"","","","Escort","France","B-24 Escort","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"121"," ,France","6/10/1944",404,"","","","Leaflet","France","Norway also","B-17",11,NA,"",NA,NA,NA,11,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"122"," ,France","8/2/1944",511,"","","","Transportation","France","Fighter Bomber","P-38",49,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"1",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"123"," ,France","6/14/1944",412,"","","","","France","","B-24",NA,NA,"",NA,NA,NA,NA,"12","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"124"," ,France","8/2/1944",510,"","","","Escort","France","","P-51",158,132,"",NA,NA,NA,NA,"","","","",NA,"2",NA,1,"",1,1,NA,2,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"125"," ,France","5/1/1944",333,"","","","Escort","France","","P-38",NA,120,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,2,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"126"," ,France","5/1/1944",333,"","","","Escort","France","","P-47",NA,272,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",4,NA,NA,NA,1,"0",1,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"127"," ,France","7/28/1944",501,"","","","Escort","France","2 AD Force 1","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"128"," ,France","7/24/1944",492,"","","","Escort","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"129"," ,France","8/4/1944",516,"","","","","France","","P-38",NA,35,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"130"," ,France","8/7/1944",527,"","","","","France","Force 3","P-51",100,94,"",NA,6,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"131"," ,France","7/28/1944",501,"","","","Escort","France","2 AD Force 2","P-51",53,40,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"132"," ,France","8/7/1944",527,"","","","Escort","France","Force 1","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"133"," ,France","8/8/1944",531,"","","","","France","","",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"134"," ,France","9/2/1943",89,"","","","Fighter Sweep","France","","P-47",NA,182,"",NA,NA,NA,NA,"","","","",NA,"3",NA,NA,"1",4,NA,NA,3,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"135"," ,France","6/16/1944",416,"","","","Escort","France","","P-38",NA,165,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"136"," ,France","8/2/1944",511,"","","","Transportation","France","Fighter Bomber","P-47",183,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",6,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"137"," ,France","8/6/1944",524,"","","","Escort","France","Force 2","P-47",24,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"138"," ,France","6/14/1944",NA,"","x","","Fighter Sweep","France","","P-47",176,NA,"",NA,8,NA,168,"","Luftwaffe HQ at Chantilly","","",NA,"",NA,NA,"",NA,NA,NA,NA,0,"0",1,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"139"," ,France","6/17/1944",419,"","","","Escort","France","","P-51",NA,148,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"140"," ,France","6/16/1944",416,"","","","Railroad","France","","B-17",NA,NA,"",NA,NA,NA,18,"","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"141"," ,France","6/8/1944",400,"","","","Communications","France","","P-47",333,NA,"",NA,NA,NA,NA,"","","","",NA,"6",NA,NA,"",NA,NA,NA,6,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"142"," ,France","6/8/1944",400,"","","","Communications","France","","P-51",526,NA,"",NA,NA,NA,NA,"","","","",NA,"11",NA,NA,"1",NA,1,NA,11,27,"2",4,21,0,11,"","","","","","","","","","","","","",2.213749,46.227638
"143"," ,France","6/13/1944",410,"","","","Escort","France","","P-38",NA,12,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"144"," ,France","6/28/1944",445,"","","","Escort","France","","P-38",NA,188,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"145"," ,France","7/5/1944",NA,"","","","Escort","France","P-47 Escort","P-38",NA,190,"",NA,9,NA,NA,"","","","",NA,"2",NA,NA,"1",NA,NA,NA,2,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"146"," ,France","6/17/1944",418,"","","","Escort","France","","P-38",NA,43,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"147"," ,France","6/17/1944",418,"","","","Escort","France","","P-47",NA,39,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"148"," ,France","8/7/1944",527,"","","","Transportation","France","Force 2","B-24",NA,NA,"",NA,NA,NA,NA,"8","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"149"," ,France","8/10/1944",NA,"","","","Transportation","France","Fighter Bomber","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"4",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"150"," ,France","6/11/1944",406,"","","","Leaflet","France","","B-17",5,NA,"",NA,NA,NA,5,"","Low countries also","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"151"," ,France","7/15/1944",474,"","","Road traffic","Transportation","France","SE of Paris","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",2,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"152"," ,France","6/11/1944",NA,"","","","Ground Attack","France","","P-47",195,NA,"",NA,NA,NA,NA,"","Communications","","",NA,"1",NA,NA,"",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"153"," ,France","6/16/1944",416,"","","","Escort","France","","P-51",NA,172,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"154"," ,France","6/11/1944",NA,"","","","Ground Attack","France","9th AF","B-26",84,NA,"",NA,NA,NA,NA,"","10 Fighter Groups of escort","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"155"," ,France","6/11/1944",NA,"","","","Ground Attack","France","9th AF","A-20",42,NA,"",NA,NA,NA,NA,"","10 Fighter Groups of escort","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"156"," ,France","7/5/1944",453,"","","","Escort","France","Beziers","P-47",NA,228,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,NA,2,18,"1",9,1,0,0,"","","","","","","","","","","","","",2.213749,46.227638
"157"," ,France","8/3/1944",513,"","","","Escort","France","2 AD Force 2","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"158"," ,France","8/8/1944",531,"","","","","France","","",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"159"," ,France","8/8/1944",NA,"","","","Escort","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",NA,NA,NA,2,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"160"," ,France","5/2/1944",335,"","","","Escort","France","","P-47",NA,50,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"161"," ,France","7/9/1944",463,"","","","Escort","France","B-24 Escort","P-47",NA,158,"",NA,NA,NA,NA,"3","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,5,"0",3,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"162"," ,France","6/25/1944",441,"","","Various","","France","","B-24",NA,NA,"",NA,NA,NA,NA,"43","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"163"," ,France","6/8/1944",400,"","","Various","","France","","B-24",NA,NA,"",NA,NA,NA,26,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"164"," ,France","8/11/1944",541,"","","","","France","Force 1","B-17",NA,NA,"",NA,NA,NA,NA,"1","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"165"," ,France","6/10/1944",NA,"","","","Ground Attack","France","9th AF","P-47",506,NA,"",NA,NA,NA,NA,"","","","",NA,"15",NA,NA,"3",NA,NA,NA,15,8,"0",2,1,0,1,"","","","","","","","","","","","","",2.213749,46.227638
"166"," ,France","6/12/1944",NA,"","","","Escort","France","9th AF","P-38",45,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"167"," ,France","7/24/1944",492,"","","","Escort","France","","P-38",NA,478,"",NA,NA,NA,NA,"","","","",NA,"3",NA,NA,"",NA,NA,NA,3,1,"0",0,1,0,1,"","","","","","","","","","","","","",2.213749,46.227638
"168"," ,France","8/3/1944",513,"","","","","France","2 AD Force 4","P-51",96,90,"",NA,6,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"169"," ,France","6/22/1944",432,"","","","Escort","France","","P-47",NA,108,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,1,"0",0,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"170"," ,France","6/15/1944",414,"","","","","France","","B-24",NA,NA,"",NA,NA,NA,NA,"8","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"171"," ,France","8/8/1944",NA,"","","","Escort","France","","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"172"," ,France","7/8/1944",460,"","","","Escort","France","Etaples-Abbeville","P-47",NA,39,"",NA,3,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"173"," ,France","3/27/1944",282,"","","","Escort","France","9th AF P-47s too","P-47",NA,706,"",NA,NA,NA,NA,"","","","",NA,"5",NA,NA,"1",4,NA,1,5,6,"0",2,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"174"," ,France","3/27/1944",282,"","","","Escort","France","9th AF","P-51",NA,122,"",NA,NA,NA,NA,"","","","",NA,"3",NA,NA,"",1,NA,NA,3,2,"0",3,NA,NA,NA,"30-1-11 gnd claims","","","","","","","","","","","","",2.213749,46.227638
"175"," ,France","8/1/1944",508,"","","","Escort","France","2 AD Force 1","P-47",NA,127,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"",3,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"176"," ,France","7/8/1944",460,"","","","Escort","France","B-17 Escort","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"177"," ,France","6/8/1944",400,"","","","Escort","France","","P-51",NA,116,"",NA,NA,NA,NA,"","","","",NA,"2",NA,NA,"1",NA,NA,NA,2,3,"0",1,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"178"," ,France","6/17/1944",419,"","","","Escort","France","","P-47",NA,122,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"179"," ,France","8/11/1944",542,"","","","Escort","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"1",NA,NA,1,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"180"," ,France","6/30/1944",NA,"","X","","Fighter-Bomber","France","Dive Bombing","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"181"," ,France","6/30/1944",NA,"","X","","Fighter-Bomber","France","Dive Bombing","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"182"," ,France","8/1/1944",508,"","","","","France","2 AD Force 1","B-24",NA,NA,"",NA,NA,NA,NA,"33","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"183"," ,France","8/9/1944",535,"","","","","France","Micro H Test","B-17",4,NA,"",NA,NA,NA,3,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"184"," ,France","8/7/1944",527,"","","","","France","Force 3","B-24",NA,NA,"",NA,NA,NA,NA,"1","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"185"," ,France","8/2/1944",510,"","","","Transportation","France","","B-17",NA,NA,"",NA,NA,NA,NA,"4","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"186"," ,France","8/7/1944",527,"","","","Escort","France","Force 1","P-38",NA,90,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"187"," ,France","7/8/1944",460,"","","","Escort","France","B-17 Escort","P-38",NA,286,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,0,0,1,"","","","","","","","","","","","","",2.213749,46.227638
"188"," ,France","8/4/1944",516,"","","","Escort","France","","P-47",18,18,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"189"," ,France","7/8/1944",460,"","","","Escort","France","B-17 Escort","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"190"," ,France","6/11/1944",405,"","","","","France","Weather over Germany - bomb France instead","B-17",NA,NA,"",NA,NA,NA,NA,"4","Various","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"191"," ,France","6/16/1944",416,"","","","Escort","France","","P-47",NA,88,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"192"," ,France","6/11/1944",NA,"","","","Ground Attack","France","","P-38",77,NA,"",NA,NA,NA,NA,"","Communications","","",NA,"3",NA,NA,"",NA,NA,NA,2,3,"2",5,0,0,1,"","","","","","","","","","","","","",2.213749,46.227638
"193"," ,France","6/30/1944",448,"","","","Escort","France","","P-51",NA,178,"",NA,10,NA,NA,"","Strafed ground targets on way home","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"194"," ,France","8/12/1944",545,"","","","Escort","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"3",NA,NA,"",NA,NA,NA,3,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"195"," ,France","7/24/1944",492,"","","","Escort","France","","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",1,1,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"196"," ,France","8/8/1944",NA,"","","","Escort","France","","P-38",NA,265,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"197"," ,France","8/3/1944",512,"","","","Escort","France","2 AD Force 1","P-47",47,47,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"198"," ,France","7/28/1944",501,"","","Signal, Fuel, V weapon depots and bridges","Communications","France","2 AD Force 1","B-24",180,NA,"180",NA,NA,NA,NA,"","and in Belgium, Heavy Clouds force recall","","",NA,"",NA,NA,"",8,10,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"199"," ,France","7/27/1944",NA,"","","","Ground Attack","France","Fighter Bomber","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"1",NA,NA,NA,1,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"200"," ,France","7/31/1944",507,"","","","Escort","France","2 AD Force 2","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"201"," ,France","6/10/1944",403,"","","","Escort","France","","P-47",NA,3,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"202"," ,France","7/27/1944",NA,"","","","Ground Attack","France","Fighter Bomber","P-47",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",2,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"203"," ,France","6/12/1944",NA,"","","","Escort","France","9th AF","P-51",152,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"204"," ,France","8/1/1944",508,"","","","Escort","France","Force 3","P-38",NA,138,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"205"," ,France","6/10/1944",NA,"","","","Fighter Sweep","France","","P-38",405,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,5,"2",1,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"206"," ,France","8/3/1944",512,"","","","Escort","France","1 AD Force 2","P-51",103,96,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"207"," ,France","8/12/1944",NA,"","","","Escort","France","Shuttle mission from Italy to UK","P-51",105,105,"",NA,4,NA,NA,"","62 from Italy, 43 from UK","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"208"," ,France","8/4/1944",515,"","","","Escort","France","Aphrodite Missions","P-51",16,16,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"209"," ,France","6/12/1944",NA,"","","","Railroad","France","A-20s and B-26s all from 9th AF","A-20",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
"210"," ,France","7/9/1944",462,"","","","Escort","France","","P-51",NA,NA,"",NA,NA,NA,NA,"","","","",NA,"1",NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"","","","","","","","","","","","","",2.213749,46.227638
